,time,type,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,LiAccX,LiAccY,LiAccZ,GyroCal,AccelCal,MagCal
2280,39.879419,t,134.0,194.0,153.0,52.0,118.0,229.0,141.0,113.0,9.12,-2.69,-2.37,25.5,27.62,41.94,0.61,-0.13,0.08,0.08,-3.21,-3.97,-1.84,75.69,68.5,-131.37
2281,39.900423,t,131.0,195.0,144.0,50.0,123.0,235.0,139.0,109.0,9.09,-2.84,-2.3,16.44,10.63,46.56,0.61,-0.13,0.08,0.08,-4.56,-1.73,-1.26,74.5,68.06,-128.94
2282,39.920428,t,131.0,195.0,144.0,50.0,123.0,235.0,139.0,109.0,9.09,-2.84,-2.3,16.44,10.63,46.56,0.61,-0.13,0.08,0.08,-0.58,-2.54,-1.36,73.5,66.94,-127.25
2283,39.940432,t,129.0,195.0,140.0,50.0,124.0,239.0,139.0,104.0,9.02,-3.04,-2.32,-28.31,-4.81,78.75,0.61,-0.14,0.09,0.09,-0.58,-2.54,-1.36,73.5,66.94,-127.25
2284,39.960437,t,105.0,156.0,114.0,40.0,106.0,200.0,118.0,80.0,8.89,-3.34,-2.41,-48.88,-13.69,116.81,0.61,-0.16,0.09,0.09,4.3,-4.79,-2.97,71.06,63.0,-123.81
2285,39.980442,t,96.0,146.0,88.0,53.0,122.0,195.0,107.0,73.0,8.55,-4.06,-2.53,-48.0,-5.19,144.69,0.6,-0.21,0.11,0.11,5.31,-5.76,-3.2,69.44,60.69,-121.87
2286,39.999445,t,87.0,118.0,70.0,53.0,120.0,174.0,94.0,71.0,8.29,-4.49,-2.66,-45.56,-24.06,166.37,0.59,-0.23,0.12,0.12,6.87,-2.2,0.37,67.12,57.75,-120.69
2287,40.01945,t,87.0,118.0,70.0,53.0,120.0,174.0,94.0,71.0,8.29,-4.49,-2.66,-45.56,-24.06,166.37,0.59,-0.23,0.12,0.12,10.59,4.31,0.56,64.06,54.44,-120.0
2288,40.039454,t,85.0,101.0,72.0,53.0,121.0,157.0,84.0,75.0,7.69,-5.23,-3.07,-45.75,-49.44,111.62,0.57,-0.28,0.14,0.14,9.92,9.95,-0.6,61.5,51.69,-120.44
2289,40.059459,t,85.0,101.0,72.0,53.0,121.0,157.0,84.0,75.0,7.69,-5.23,-3.07,-45.75,-49.44,111.62,0.56,-0.3,0.13,0.13,5.63,7.15,-2.08,62.0,50.5,-121.44
2290,40.079464,t,87.0,109.0,78.0,54.0,134.0,162.0,90.0,85.0,7.56,-5.31,-3.25,-98.31,-1.06,52.25,0.56,-0.3,0.13,0.13,1.58,2.76,-0.26,64.19,50.25,-123.06
2291,40.099468,t,88.0,130.0,71.0,53.0,146.0,168.0,99.0,71.0,7.55,-5.19,-3.47,-37.06,15.31,-0.94,0.56,-0.31,0.12,0.12,-0.95,1.09,1.9,65.69,50.38,-123.75
2292,40.119473,t,88.0,130.0,71.0,53.0,146.0,168.0,99.0,71.0,7.55,-5.19,-3.47,-37.06,15.31,-0.94,0.56,-0.31,0.12,0.12,-0.95,0.26,3.91,65.37,50.63,-123.25
2293,40.139477,t,75.0,168.0,72.0,49.0,138.0,166.0,106.0,63.0,7.65,-5.2,-3.23,104.44,2.19,-44.56,0.56,-0.29,0.13,0.13,0.4,1.95,2.85,63.88,51.31,-121.81
2294,40.159482,t,75.0,168.0,72.0,49.0,138.0,166.0,106.0,63.0,7.65,-5.2,-3.23,104.44,2.19,-44.56,0.56,-0.29,0.13,0.14,-0.45,4.37,1.33,62.94,52.5,-120.37
2295,40.179486,t,115.0,186.0,74.0,50.0,138.0,165.0,110.0,66.0,7.96,-4.98,-2.81,82.44,19.62,-97.69,0.58,-0.26,0.14,0.14,-0.57,3.98,1.63,63.06,54.25,-119.44
2296,40.199491,t,115.0,186.0,74.0,50.0,138.0,165.0,110.0,66.0,7.96,-4.98,-2.81,82.44,19.62,-97.69,0.58,-0.26,0.14,0.14,-0.57,3.98,1.63,63.06,54.25,-119.44
2297,40.219495,t,102.0,178.0,75.0,51.0,136.0,155.0,104.0,72.0,8.17,-4.72,-2.64,41.81,36.69,-114.12,0.59,-0.24,0.13,0.13,-1.67,4.6,2.09,66.75,58.94,-119.69
2298,40.2395,t,78.0,226.0,71.0,52.0,111.0,130.0,110.0,89.0,8.63,-4.0,-2.36,24.75,40.38,-139.25,0.61,-0.2,0.11,0.11,-2.24,1.75,0.96,69.31,61.69,-120.56
2299,40.259504,t,78.0,226.0,71.0,52.0,111.0,130.0,110.0,89.0,8.63,-4.0,-2.36,24.75,40.38,-139.25,0.61,-0.2,0.11,0.11,-2.01,-2.17,0.53,74.44,65.62,-123.06
2300,40.279509,t,63.0,237.0,63.0,51.0,82.0,122.0,112.0,100.0,9.0,-3.19,-2.18,-60.94,33.81,-111.94,0.62,-0.17,0.07,0.07,-0.94,-3.14,-0.6,76.37,66.69,-124.44
2301,40.300514,t,63.0,237.0,63.0,51.0,82.0,122.0,112.0,100.0,9.0,-3.19,-2.18,-60.94,33.81,-111.94,0.62,-0.17,0.07,0.07,-0.94,-3.14,-0.6,76.37,68.81,-127.06
2302,40.320518,t,62.0,231.0,85.0,52.0,82.0,113.0,124.0,106.0,9.14,-2.82,-2.13,-25.81,31.94,-108.06,0.63,-0.16,0.05,0.05,-2.04,-6.6,-4.15,79.75,71.56,-129.69
2303,40.340523,t,60.0,214.0,86.0,47.0,76.0,115.0,116.0,102.0,9.33,-2.27,-1.94,29.94,13.81,-68.75,0.63,-0.13,0.04,0.04,-4.36,-5.44,-1.58,82.25,72.19,-130.37
2304,40.359527,t,60.0,214.0,86.0,47.0,76.0,115.0,116.0,102.0,9.33,-2.27,-1.94,29.94,13.81,-68.75,0.63,-0.13,0.04,0.04,-4.36,-5.44,-1.58,82.87,73.12,-131.0
2305,40.379531,t,106.0,263.0,110.0,51.0,84.0,136.0,131.0,106.0,9.39,-2.12,-1.85,-10.31,9.38,-10.44,0.64,-0.12,0.04,0.04,-2.38,-2.18,-0.67,83.12,73.25,-131.12
2306,40.400536,t,134.0,268.0,115.0,51.0,87.0,141.0,130.0,110.0,9.39,-2.09,-1.86,-37.31,2.5,-0.88,0.64,-0.13,0.03,0.03,-1.67,-0.48,1.04,83.94,73.37,-131.69
2307,40.41954,t,134.0,268.0,115.0,51.0,87.0,141.0,130.0,110.0,9.39,-2.09,-1.86,-37.31,2.5,-0.88,0.64,-0.13,0.03,0.03,-1.67,-0.48,1.04,83.94,73.44,-132.5
2308,40.439545,t,171.0,250.0,150.0,54.0,85.0,178.0,155.0,144.0,9.4,-2.03,-1.88,14.19,-2.62,-14.5,0.64,-0.13,0.03,0.03,5.55,0.37,-0.35,85.12,73.5,-132.75
2309,40.45955,t,171.0,250.0,150.0,54.0,85.0,178.0,155.0,144.0,9.4,-2.03,-1.88,14.19,-2.62,-14.5,0.64,-0.13,0.03,0.03,5.55,0.37,-3.54,86.44,74.06,-133.62
2310,40.479554,t,214.0,246.0,208.0,54.0,105.0,184.0,162.0,190.0,9.42,-1.92,-1.89,-33.0,-17.75,-5.5,0.63,-0.13,0.02,0.02,-3.41,-6.18,-4.61,86.81,74.0,-134.5
2311,40.500559,t,214.0,246.0,208.0,54.0,105.0,184.0,162.0,190.0,9.42,-1.92,-1.89,-33.0,-17.75,-5.5,0.63,-0.13,0.02,0.02,-3.41,-6.18,-4.61,86.81,74.0,-134.5
2312,40.520564,t,214.0,269.0,223.0,53.0,107.0,195.0,147.0,183.0,9.39,-1.94,-2.03,40.0,-56.06,3.81,0.63,-0.13,0.03,0.03,-1.48,-1.14,-3.88,86.0,73.25,-136.31
2313,40.540568,t,228.0,241.0,225.0,54.0,85.0,194.0,158.0,189.0,9.31,-2.06,-2.26,32.06,-40.94,7.56,0.62,-0.12,0.04,0.04,3.48,3.19,-0.45,83.25,71.75,-137.56
2314,40.559572,t,228.0,241.0,225.0,54.0,85.0,194.0,158.0,189.0,9.31,-2.06,-2.26,32.06,-40.94,7.56,0.62,-0.12,0.04,0.04,3.48,3.19,-0.45,83.25,71.75,-137.56
2315,40.579577,t,233.0,246.0,217.0,56.0,109.0,217.0,143.0,191.0,9.26,-2.05,-2.46,-12.69,-26.69,-10.5,0.61,-0.12,0.04,0.04,6.34,-11.52,-3.16,82.87,70.81,-140.12
2316,40.600582,t,233.0,246.0,217.0,56.0,109.0,217.0,143.0,191.0,9.26,-2.05,-2.46,-12.69,-26.69,-10.5,0.61,-0.12,0.04,0.04,6.34,-11.52,-3.16,82.87,70.81,-140.12
2317,40.620586,t,230.0,216.0,214.0,59.0,104.0,197.0,144.0,194.0,9.25,-2.0,-2.53,66.12,-35.69,-30.75,0.61,-0.11,0.05,0.05,0.99,1.76,2.04,81.12,70.62,-141.94
2318,40.63959,t,224.0,202.0,217.0,56.0,83.0,169.0,164.0,206.0,9.25,-1.98,-2.55,91.12,-11.0,-33.44,0.61,-0.08,0.07,0.07,2.14,6.3,-0.97,77.87,70.69,-142.06
2319,40.659595,t,224.0,202.0,217.0,56.0,83.0,169.0,164.0,206.0,9.25,-1.98,-2.55,91.12,-11.0,-33.44,0.61,-0.08,0.07,0.07,2.14,6.3,-0.97,77.87,70.69,-142.06
2320,40.679599,t,218.0,207.0,206.0,55.0,94.0,170.0,153.0,200.0,9.31,-1.72,-2.51,-24.19,6.25,-47.38,0.61,-0.07,0.05,0.05,-0.3,-0.99,-1.06,80.0,72.12,-146.87
2321,40.700604,t,218.0,207.0,206.0,55.0,94.0,170.0,153.0,200.0,9.35,-1.55,-2.5,-21.37,7.31,-46.25,0.61,-0.06,0.05,0.05,-1.67,-1.85,0.19,81.37,72.75,-149.25
2322,40.720609,t,226.0,213.0,200.0,55.0,108.0,179.0,152.0,200.0,9.35,-1.55,-2.5,-21.37,7.31,-46.25,0.61,-0.06,0.05,0.05,-1.67,-1.85,0.19,81.37,72.75,-149.25
2323,40.740614,t,210.0,214.0,191.0,53.0,123.0,198.0,148.0,177.0,9.4,-1.36,-2.42,15.69,14.19,-17.06,0.61,-0.06,0.04,0.04,-2.4,-4.62,-0.55,81.87,73.69,-150.37
2324,40.760618,t,210.0,214.0,191.0,53.0,123.0,198.0,148.0,177.0,9.4,-1.36,-2.42,15.69,14.19,-17.06,0.61,-0.06,0.04,0.04,-2.4,-4.62,-0.55,81.87,73.69,-150.37
2325,40.780623,t,206.0,232.0,197.0,51.0,129.0,213.0,149.0,161.0,9.43,-1.37,-2.28,28.81,17.37,-1.56,0.62,-0.05,0.05,0.05,-3.47,-2.73,-1.52,80.81,74.31,-148.44
2326,40.800627,t,206.0,232.0,197.0,51.0,129.0,213.0,149.0,161.0,9.43,-1.39,-2.22,10.75,16.94,5.62,0.62,-0.05,0.05,0.05,-5.04,-3.91,-2.16,80.5,74.5,-147.25
2327,40.820631,t,206.0,238.0,201.0,51.0,134.0,226.0,151.0,159.0,9.44,-1.39,-2.22,10.75,16.94,5.62,0.62,-0.05,0.05,0.05,-5.04,-3.91,-2.16,80.5,74.5,-147.25
2328,40.839636,t,185.0,208.0,186.0,52.0,122.0,222.0,142.0,158.0,9.43,-1.52,-2.19,-17.5,-3.75,31.5,0.62,-0.06,0.05,0.05,-3.33,-1.66,-0.38,80.06,73.87,-144.56
2329,40.86064,t,185.0,208.0,186.0,52.0,122.0,222.0,142.0,158.0,9.43,-1.52,-2.19,-17.5,-3.75,31.5,0.62,-0.06,0.05,0.05,-3.33,-1.66,-0.38,80.06,73.87,-144.56
2330,40.880645,t,161.0,190.0,139.0,45.0,102.0,198.0,124.0,144.0,9.37,-1.76,-2.27,-33.38,-2.44,44.69,0.62,-0.08,0.06,0.06,-2.89,-1.3,-1.79,79.75,72.62,-141.44
2331,40.900649,t,161.0,190.0,139.0,45.0,102.0,198.0,124.0,144.0,9.37,-1.76,-2.27,-51.31,-3.31,61.44,0.62,-0.09,0.05,0.05,-3.99,-3.74,0.39,79.81,71.87,-139.75
2332,40.920654,t,161.0,200.0,134.0,53.0,120.0,217.0,126.0,137.0,9.34,-1.88,-2.3,-51.31,-3.31,61.44,0.62,-0.09,0.05,0.05,-3.99,-3.74,0.39,79.81,71.87,-139.75
2333,40.940658,t,159.0,202.0,145.0,53.0,114.0,213.0,125.0,124.0,9.26,-2.17,-2.38,-5.44,-15.31,74.12,0.61,-0.11,0.06,0.06,-1.24,-1.58,0.46,78.81,70.75,-137.5
2334,40.960663,t,144.0,181.0,154.0,47.0,105.0,201.0,127.0,115.0,9.22,-2.3,-2.38,19.5,-8.31,73.19,0.61,-0.11,0.07,0.07,0.86,2.47,0.66,76.81,69.75,-134.25
2335,40.979667,t,131.0,170.0,157.0,48.0,120.0,206.0,129.0,110.0,9.17,-2.68,-2.18,-27.87,46.69,55.88,0.62,-0.13,0.08,0.08,-3.0,-4.76,-3.68,75.25,69.12,-127.44
2336,41.000672,t,127.0,178.0,146.0,51.0,120.0,206.0,129.0,110.0,9.17,-2.68,-2.08,-67.62,31.5,78.37,0.62,-0.14,0.08,0.08,-2.97,-10.06,-2.6,75.44,68.44,-124.94
2337,41.020676,t,125.0,182.0,116.0,52.0,132.0,215.0,126.0,94.0,9.14,-2.85,-2.08,-67.62,31.5,78.37,0.62,-0.14,0.08,0.08,-2.97,-10.06,-2.6,75.44,68.44,-124.94
2338,41.040681,t,118.0,176.0,91.0,50.0,134.0,190.0,118.0,69.0,8.91,-3.43,-2.22,-37.25,-37.38,172.19,0.61,-0.19,0.09,0.09,6.47,-3.03,-0.54,72.69,63.69,-122.06
2339,41.060686,t,110.0,171.0,76.0,48.0,134.0,190.0,118.0,69.0,8.91,-3.43,-2.22,-37.25,-37.38,172.19,0.61,-0.19,0.09,0.09,6.47,-3.03,-0.54,72.69,63.69,-122.06
2340,41.080691,t,95.0,140.0,67.0,50.0,116.0,157.0,94.0,72.0,8.35,-4.49,-2.48,-26.19,-39.81,158.87,0.59,-0.24,0.13,0.13,9.06,4.47,0.2,66.06,56.88,-118.56
2341,41.099694,t,82.0,105.0,72.0,50.0,116.0,157.0,94.0,72.0,8.35,-4.49,-2.48,-26.19,-39.81,158.87,0.59,-0.24,0.13,0.13,7.75,6.87,0.14,64.5,54.69,-118.94
2342,41.119699,t,85.0,98.0,76.0,52.0,129.0,168.0,99.0,79.0,8.0,-4.95,-2.74,-57.44,-31.56,88.75,0.59,-0.26,0.13,0.13,7.75,6.87,0.14,64.5,54.69,-118.94
2343,41.139703,t,88.0,117.0,83.0,54.0,147.0,181.0,98.0,87.0,7.83,-5.02,-3.1,-53.75,-27.31,27.69,0.57,-0.29,0.12,0.12,4.62,2.11,-0.83,65.81,52.56,-122.31
2344,41.159708,t,86.0,117.0,83.0,54.0,147.0,181.0,98.0,87.0,7.83,-5.02,-3.1,-53.75,-27.31,27.69,0.57,-0.29,0.12,0.12,4.62,2.11,-0.83,65.81,52.56,-122.31
2345,41.179712,t,96.0,138.0,82.0,54.0,152.0,178.0,94.0,70.0,7.75,-5.05,-3.24,-0.31,-13.69,8.19,0.57,-0.29,0.12,0.12,2.21,2.73,1.38,65.56,52.19,-122.69
2346,41.199717,t,96.0,142.0,79.0,52.0,145.0,168.0,96.0,68.0,7.74,-5.06,-3.24,42.81,-7.69,-12.44,0.57,-0.29,0.13,0.13,1.4,1.29,2.4,63.44,52.69,-120.94
2347,41.219722,t,90.0,143.0,77.0,50.0,142.0,160.0,96.0,67.0,7.8,-5.09,-3.05,102.0,7.06,-31.06,0.57,-0.28,0.13,0.13,-0.88,1.88,3.15,63.44,52.69,-120.94
2348,41.239726,t,86.0,145.0,76.0,50.0,143.0,153.0,101.0,63.0,8.03,-4.99,-2.57,79.62,29.69,-69.56,0.59,-0.24,0.15,0.15,-2.21,4.7,1.11,61.5,55.0,-117.25
2349,41.25973,t,76.0,168.0,72.0,50.0,141.0,151.0,108.0,63.0,8.03,-4.99,-2.57,79.62,29.69,-69.56,0.59,-0.24,0.15,0.15,-2.21,4.7,1.11,61.5,55.0,-117.25
2350,41.279735,t,88.0,166.0,71.0,50.0,141.0,159.0,114.0,63.0,8.19,-4.56,-2.32,12.81,20.62,-92.62,0.6,-0.21,0.14,0.14,-0.81,3.06,0.25,64.06,58.5,-116.87
2351,41.29974,t,95.0,151.0,62.0,48.0,132.0,153.0,102.0,63.0,8.36,-4.56,-2.32,12.81,20.62,-92.62,0.6,-0.21,0.14,0.14,-0.81,3.06,0.25,64.06,58.5,-116.87
2352,41.319744,t,80.0,160.0,65.0,50.0,124.0,138.0,99.0,65.0,8.52,-4.26,-2.29,-12.69,16.87,-103.37,0.61,-0.2,0.13,0.13,-0.09,2.95,0.98,66.5,60.38,-119.37
2353,41.339752,t,70.0,196.0,63.0,52.0,112.0,120.0,97.0,66.0,8.7,-3.58,-2.17,-9.81,17.44,-116.37,0.62,-0.17,0.1,0.1,-1.96,0.08,-0.26,71.44,64.69,-121.19
2354,41.359753,t,71.0,214.0,72.0,52.0,106.0,122.0,101.0,74.0,8.86,-3.58,-2.17,-9.81,17.44,-116.37,0.62,-0.17,0.1,0.1,-1.96,0.08,-0.26,71.44,64.69,-121.19
2355,41.379758,t,74.0,212.0,73.0,52.0,101.0,124.0,109.0,86.0,9.0,-3.25,-2.08,-45.06,34.13,-75.75,0.62,-0.16,0.07,0.07,-2.54,-3.73,-1.01,77.25,68.25,-125.0
2356,41.399762,t,70.0,200.0,69.0,48.0,88.0,118.0,107.0,85.0,9.11,-2.97,-2.08,-45.06,34.13,-75.75,0.62,-0.16,0.07,0.07,-2.54,-3.73,-1.01,77.25,68.25,-125.0
2357,41.419767,t,70.0,199.0,80.0,52.0,86.0,117.0,117.0,99.0,9.2,-2.72,-2.02,-11.06,21.69,-73.56,0.63,-0.15,0.06,0.06,-2.65,-4.65,-1.68,79.37,69.75,-126.56
2358,41.439771,t,67.0,188.0,86.0,51.0,83.0,115.0,124.0,106.0,9.27,-2.5,-1.97,-1.19,8.13,-54.56,0.63,-0.13,0.04,0.04,-2.13,-3.71,-1.49,81.81,72.0,-129.94
2359,41.459776,t,66.0,202.0,86.0,52.0,81.0,114.0,124.0,106.0,9.32,-2.32,-1.94,-1.19,8.13,-54.56,0.63,-0.13,0.04,0.04,-2.13,-3.71,-1.49,81.81,72.0,-129.94
2360,41.47978,t,72.0,216.0,97.0,52.0,85.0,113.0,125.0,105.0,9.37,-2.16,-1.91,-5.94,12.94,-43.56,0.63,-0.13,0.04,0.04,-3.57,-3.69,-1.43,83.0,72.81,-131.44
2361,41.499785,t,86.0,223.0,101.0,51.0,82.0,114.0,126.0,104.0,9.39,-2.05,-1.89,2.06,2.81,-32.63,0.63,-0.12,0.03,0.03,-3.21,-3.08,-0.45,83.69,73.37,-132.62
2362,41.519789,t,103.0,240.0,107.0,51.0,83.0,122.0,130.0,105.0,9.41,-1.96,-1.89,-21.12,3.12,-24.31,0.63,-0.12,0.03,0.03,-2.93,-2.27,0.27,85.81,74.12,-135.56
2363,41.539794,t,123.0,242.0,111.0,51.0,83.0,133.0,137.0,105.0,9.43,-1.87,-1.91,-40.75,3.25,-18.62,0.63,-0.12,0.02,0.02,-2.81,-2.27,0.27,85.81,74.12,-135.56
2364,41.559798,t,146.0,243.0,118.0,53.0,83.0,145.0,141.0,110.0,9.44,-1.79,-1.92,-34.69,2.62,-14.56,0.63,-0.13,0.02,0.02,-0.41,-0.75,-0.92,87.06,74.37,-136.94
2365,41.579803,t,162.0,245.0,137.0,54.0,86.0,171.0,142.0,126.0,9.46,-1.72,-1.9,-11.94,12.69,-25.94,0.64,-0.12,0.01,0.01,8.5,-1.48,2.0,88.19,75.25,-138.75
2366,41.599807,t,176.0,237.0,146.0,54.0,83.0,177.0,150.0,142.0,9.48,-1.63,-1.87,-11.94,12.69,-25.94,0.64,-0.12,0.01,0.01,8.5,-1.48,2.0,88.19,75.25,-138.75
2367,41.619812,t,202.0,225.0,164.0,54.0,88.0,171.0,162.0,168.0,9.51,-1.53,-1.83,-3.06,7.37,-31.44,0.64,-0.12,0.01,0.01,-3.65,-4.9,-4.22,88.62,75.81,-142.25
2368,41.640817,t,210.0,234.0,176.0,54.0,103.0,173.0,156.0,174.0,9.5,-1.46,-1.89,58.5,-37.81,-13.75,0.63,-0.1,0.02,0.02,-0.18,-0.51,-0.62,87.25,75.37,-143.81
2369,41.659821,t,219.0,252.0,196.0,55.0,105.0,185.0,152.0,173.0,9.49,-1.45,-1.99,63.5,-37.81,-13.75,0.63,-0.1,0.02,0.02,-0.18,-0.51,-0.62,87.25,75.37,-143.81
2370,41.679826,t,230.0,242.0,217.0,55.0,102.0,189.0,163.0,182.0,9.47,-1.46,-2.07,77.06,-34.94,-20.5,0.62,-0.08,0.03,0.03,3.59,3.33,-2.12,84.0,74.62,-145.56
2371,41.69983,t,224.0,234.0,227.0,54.0,100.0,185.0,170.0,198.0,9.45,-1.46,-2.14,67.87,-28.94,-20.5,0.62,-0.08,0.03,0.03,3.59,3.33,-2.12,84.0,74.62,-145.56
2372,41.719835,t,237.0,235.0,231.0,54.0,105.0,198.0,164.0,206.0,9.45,-1.4,-2.2,3.56,-25.31,-23.44,0.62,-0.08,0.03,0.03,3.18,-7.51,-3.04,85.12,74.19,-150.06
2373,41.739839,t,230.0,258.0,209.0,54.0,113.0,201.0,151.0,197.0,9.43,-1.33,-2.31,-54.94,-22.5,-7.87,0.62,-0.08,0.02,0.02,-0.48,-4.61,0.5,85.81,73.94,-151.12
2374,41.759844,t,226.0,234.0,202.0,58.0,118.0,189.0,146.0,181.0,9.42,-1.3,-2.36,-13.31,-14.25,0.81,0.62,-0.08,0.02,0.02,-0.48,-4.61,0.5,85.81,73.94,-151.12
2375,41.779848,t,213.0,201.0,204.0,57.0,101.0,171.0,158.0,178.0,9.41,-1.35,-2.39,42.69,-5.56,3.81,0.61,-0.07,0.03,0.03,-0.46,3.57,-0.36,83.62,73.5,-149.62
2376,41.799853,t,191.0,178.0,201.0,56.0,91.0,145.0,164.0,183.0,9.4,-1.4,-2.4,37.56,-5.56,3.81,0.61,-0.07,0.03,0.03,-0.46,3.57,-0.36,83.62,73.5,-149.62
2377,41.819857,t,190.0,169.0,196.0,59.0,98.0,146.0,165.0,187.0,9.4,-1.39,-2.4,-21.12,0.31,-6.25,0.61,-0.08,0.02,0.02,-1.21,-1.76,-2.31,85.5,73.5,-151.75
2378,41.839862,t,187.0,162.0,179.0,56.0,98.0,148.0,144.0,181.0,9.4,-1.31,-2.45,-73.31,-7.19,-6.25,0.61,-0.08,0.02,0.02,-1.21,-1.76,-2.31,87.5,73.37,-153.87
2379,41.859866,t,196.0,186.0,163.0,56.0,103.0,155.0,133.0,178.0,9.39,-1.23,-2.51,-74.94,-9.56,-6.31,0.61,-0.09,0.01,0.01,-1.69,-3.58,0.48,87.5,73.37,-153.87
2380,41.879871,t,195.0,173.0,166.0,60.0,106.0,164.0,127.0,173.0,9.39,-1.18,-2.54,-2.87,6.19,-17.25,0.61,-0.08,0.01,0.01,-0.94,0.72,0.55,88.12,73.44,-155.31
2381,41.899875,t,183.0,161.0,162.0,54.0,101.0,162.0,126.0,168.0,9.4,-1.16,-2.53,49.88,6.19,-17.25,0.61,-0.08,0.01,0.01,-0.94,0.72,0.55,88.12,73.44,-155.31
2382,41.91988,t,163.0,150.0,160.0,50.0,100.0,171.0,125.0,153.0,9.41,-1.13,-2.48,52.44,8.44,-24.62,0.61,-0.07,0.02,0.02,-3.1,-4.17,-0.74,86.94,74.19,-156.25
2383,41.939884,t,167.0,184.0,166.0,53.0,116.0,197.0,129.0,152.0,9.43,-1.07,-2.44,28.31,10.13,-30.62,0.61,-0.07,0.02,0.02,-3.1,-4.02,0.68,87.56,74.62,-157.69
2384,41.959889,t,171.0,200.0,159.0,54.0,120.0,204.0,132.0,150.0,9.45,-0.98,-2.4,-8.44,12.0,-23.94,0.61,-0.07,0.01,0.01,-4.07,-4.02,0.68,87.56,74.62,-157.69
2385,41.979893,t,169.0,201.0,154.0,52.0,116.0,200.0,126.0,144.0,9.47,-0.92,-2.36,-6.94,12.13,-15.81,0.62,-0.06,0.01,0.01,-1.92,-1.56,-0.49,88.12,75.31,-158.69
2386,42.000899,t,168.0,194.0,159.0,50.0,107.0,203.0,134.0,142.0,9.48,-0.9,-2.3,14.88,19.06,-6.5,0.62,-0.06,0.01,0.01,-1.92,-1.56,-0.49,88.12,75.31,-158.69
2387,42.019902,t,164.0,183.0,165.0,51.0,96.0,200.0,144.0,142.0,9.5,-0.91,-2.21,23.19,29.06,-0.56,0.62,-0.06,0.01,0.01,-2.31,-3.86,-3.46,87.37,76.37,-156.12
2388,42.039907,t,161.0,184.0,167.0,51.0,97.0,198.0,151.0,141.0,9.53,-0.93,-2.1,10.0,32.56,3.75,0.63,-0.06,0.01,0.01,-2.31,-3.86,-2.3,87.25,76.81,-154.81
2389,42.059911,t,164.0,200.0,161.0,52.0,99.0,194.0,147.0,143.0,9.54,-0.94,-2.01,0.94,23.81,5.12,0.63,-0.06,0.01,0.01,-1.72,-3.17,-2.3,87.25,76.81,-154.81
2390,42.079917,t,168.0,210.0,158.0,53.0,99.0,189.0,143.0,142.0,9.56,-0.97,-1.95,-28.37,22.12,14.31,0.63,-0.07,0.01,0.01,-1.84,-2.12,-0.54,87.87,77.25,-152.56
2391,42.099921,t,167.0,203.0,158.0,52.0,91.0,179.0,142.0,136.0,9.57,-1.02,-1.87,-45.5,30.0,26.5,0.64,-0.07,0.01,0.01,-0.95,-1.44,-0.55,88.19,77.37,-151.31
2392,42.119925,t,156.0,198.0,154.0,51.0,90.0,171.0,147.0,130.0,9.58,-1.1,-1.77,-44.94,35.81,35.38,0.64,-0.09,0.01,0.01,0.56,-6.17,-3.93,89.25,77.69,-143.87
2393,42.139929,t,149.0,198.0,145.0,52.0,100.0,171.0,140.0,126.0,9.58,-1.22,-1.68,-69.31,36.06,53.94,0.65,-0.1,0.0,0.0,0.56,-6.17,-3.93,89.25,77.69,-143.87
2394,42.159934,t,154.0,197.0,146.0,53.0,111.0,173.0,117.0,127.0,9.56,-1.41,-1.62,-82.06,23.62,76.31,0.65,-0.12,0.0,0.0,-0.43,-10.05,-5.33,89.87,77.25,-138.94
2395,42.179939,t,165.0,200.0,140.0,55.0,122.0,169.0,94.0,118.0,9.51,-1.67,-1.69,-61.63,-21.69,96.5,0.64,-0.14,0.02,0.02,4.62,-4.75,-1.68,87.81,73.69,-131.87
2396,42.199943,t,125.0,146.0,111.0,48.0,97.0,140.0,76.0,98.0,9.41,-2.04,-1.83,-20.56,-39.5,128.06,0.63,-0.16,0.02,0.02,4.62,-4.75,-1.68,87.81,73.69,-131.87
2397,42.219948,t,120.0,131.0,104.0,52.0,90.0,134.0,82.0,98.0,9.26,-2.54,-1.97,21.62,-47.44,158.94,0.63,-0.18,0.04,0.06,12.84,3.96,-1.44,80.69,68.0,-124.12
2398,42.239952,t,102.0,114.0,96.0,47.0,91.0,117.0,79.0,74.0,9.09,-3.03,-2.05,7.69,-23.62,142.44,0.62,-0.19,0.06,0.06,12.84,3.96,-1.44,80.69,68.0,-124.12
2399,42.259957,t,97.0,127.0,89.0,53.0,118.0,131.0,83.0,71.0,8.97,-3.33,-2.11,-44.94,-2.44,94.31,0.62,-0.21,0.06,0.06,4.27,0.81,-2.08,79.25,66.19,-122.31
2400,42.279962,t,96.0,139.0,77.0,53.0,127.0,134.0,84.0,70.0,8.86,-3.55,-2.21,-51.13,-20.75,84.25,0.62,-0.23,0.06,0.06,1.54,-2.34,2.23,76.81,62.69,-121.94
2401,42.299966,t,99.0,139.0,71.0,52.0,132.0,143.0,91.0,70.0,8.71,-3.81,-2.38,0.25,-57.38,90.5,0.61,-0.24,0.08,0.08,1.54,-2.34,2.23,76.81,62.69,-121.94
